"","Municipio","Infectados","Recuperados","Obitos","Total","Dia_Juliano"
"5717","Uniao do Sul",3,3,0,6,180
"5718","Vale de Sao Domingos",1,6,1,8,180
"5719","Varzea Grande",828,227,110,1165,180
"5720","Vera",17,3,1,21,180
"5721","Vila Bela da Santissima Trindade",85,19,3,107,180
"5722","Vila Rica",36,31,2,69,180
"5723","Acorizal",17,15,1,33,181
"5724","Agua Boa",37,39,2,78,181
"5725","Alta Floresta",29,120,3,152,181
"5726","Alto Araguaia",10,20,3,33,181
"5727","Alto Boa Vista",7,18,2,27,181
"5728","Alto Garcas",24,9,0,33,181
"5729","Alto Paraguai",6,3,0,9,181
"5730","Alto Taquari",3,1,1,5,181
"5731","Apiacas",3,0,0,3,181
"5732","Araguaiana",5,0,0,5,181
"5733","Araputanga",7,10,0,17,181
"5734","Arenapolis",13,19,1,33,181
"5735","Aripuana",13,47,2,62,181
"5736","Barao de Melgaco",6,0,0,6,181
"5737","Barra do Bugres",13,14,1,28,181
"5738","Barra do Garcas",108,82,18,208,181
"5739","Bom Jesus do Araguaia",8,18,0,26,181
"5740","Brasnorte",3,2,0,5,181
"5741","Caceres",191,63,9,263,181
"5742","Campinapolis",12,0,3,15,181
"5743","Campo Novo do Parecis",62,136,2,200,181
"5744","Campo Verde",183,147,2,332,181
"5745","Campos de Julio",48,44,2,94,181
"5746","Canabrava do Norte",6,17,0,23,181
"5747","Canarana",32,34,2,68,181
"5748","Castanheira",2,1,0,3,181
"5749","Chapada dos Guimaraes",27,26,4,57,181
"5750","Claudia",37,3,0,40,181
"5751","Cocalinho",5,0,0,5,181
"5752","Colider",99,80,2,181,181
"5753","Colniza",1,1,0,2,181
"5754","Comodoro",14,17,1,32,181
"5755","Confresa",124,179,8,311,181
"5756","Conquista do Oeste",8,3,0,11,181
"5757","Cotriguacu",0,7,2,9,181
"5758","Cuiaba",2890,680,170,3740,181
"5759","Curvelandia",9,8,1,18,181
"5760","Denise",2,10,0,12,181
"5761","Diamantino",32,11,1,44,181
"5762","Dom Aquino",4,17,1,22,181
"5763","Feliz Natal",39,11,1,51,181
"5764","Figueiropolis do Oeste",3,4,1,8,181
"5765","Gaucha do Norte",17,3,0,20,181
"5766","General Carneiro",22,3,3,28,181
"5767","Guaranta do Norte",74,54,1,129,181
"5768","Guiratinga",6,8,0,14,181
"5769","Indiavai",2,0,0,2,181
"5770","Ipiranga do Norte",8,16,0,24,181
"5771","Itanhanga",4,2,0,6,181
"5772","Itauba",5,3,0,8,181
"5773","Itiquira",8,8,0,16,181
"5774","Jaciara",49,90,3,142,181
"5775","Jangada",14,16,2,32,181
"5776","Jauru",1,2,1,4,181
"5777","Juara",19,19,1,39,181
"5778","Juina",31,34,4,69,181
"5779","Juruena",56,4,0,60,181
"5780","Juscimeira",23,17,1,41,181
"5781","Lambari do Oeste",17,7,0,24,181
"5782","Lucas do Rio Verde",339,146,13,498,181
"5783","Luciara",0,1,0,1,181
"5784","Marcelandia",97,17,0,114,181
"5785","Matupa",96,26,1,123,181
"5786","Mirassol do Oeste",32,21,1,54,181
"5787","Nobres",21,7,1,29,181
"5788","Nortelandia",3,1,0,4,181
"5789","Nossa Senhora do Livramento",67,79,4,150,181
"5790","Nova Bandeirantes",7,0,1,8,181
"5791","Nova Brasilandia",1,1,0,2,181
"5792","Nova Canaa do Norte",7,0,0,7,181
"5793","Nova Guarita",0,5,0,5,181
"5794","Nova Lacerda",3,7,1,11,181
"5795","Nova Marilandia",4,7,0,11,181
"5796","Nova Maringa",5,2,0,7,181
"5797","Nova Monte Verde",2,3,0,5,181
"5798","Nova Mutum",186,228,9,423,181
"5799","Nova Nazare",2,1,0,3,181
"5800","Nova Olimpia",14,7,2,23,181
"5801","Nova Santa Helena",13,8,2,23,181
"5802","Nova Ubirata",9,40,0,49,181
"5803","Nova Xavantina",1,2,4,7,181
"5804","Novo Horizonte do Norte",2,0,0,2,181
"5805","Novo Mundo",7,18,1,26,181
"5806","Novo Santo Antonio",3,26,0,29,181
"5807","Novo Sao Joaquim",2,0,0,2,181
"5808","Paranaita",4,4,0,8,181
"5809","Paranatinga",34,2,0,36,181
"5810","Pedra Preta",57,57,1,115,181
"5811","Peixoto de Azevedo",54,63,1,118,181
"5812","Pocone",40,34,6,80,181
"5813","Pontal do Araguaia",26,8,0,34,181
"5814","Ponte Branca",0,0,1,1,181
"5815","Pontes e Lacerda",201,97,17,315,181
"5816","Porto Alegre do Norte",4,7,0,11,181
"5817","Porto dos Gauchos",20,2,1,23,181
"5818","Porto Esperidiao",72,48,6,126,181
"5819","Porto Estrela",3,0,1,4,181
"5820","Poxoreu",59,14,0,73,181
"5821","Primavera do Leste",344,249,13,606,181
"5822","Querencia",123,49,5,177,181
"5823","Reserva do Cabacal",1,0,0,1,181
"5824","Ribeirao Cascalheira",23,8,0,31,181
"5825","Ribeiraozinho",2,0,0,2,181
"5826","Rio Branco",12,8,0,20,181
"5827","Rondolandia",0,2,0,2,181
"5828","Rondonopolis",684,467,44,1195,181
"5829","Rosario Oeste",35,53,5,93,181
"5830","Salto do Ceu",2,0,0,2,181
"5831","Santa Carmem",22,3,1,26,181
"5832","Santa Cruz do Xingu",13,5,0,18,181
"5833","Santa Rita do Trivelato",4,0,0,4,181
"5834","Santa Terezinha",1,0,0,1,181
"5835","Santo Afonso",5,3,1,9,181
"5836","Santo Antonio do Leste",7,0,0,7,181
"5837","Santo Antonio do Leverger",11,8,0,19,181
"5838","Sao Felix do Araguaia",7,9,0,16,181
"5839","Sao Jose do Povo",7,9,1,17,181
"5840","Sao Jose do Rio Claro",6,6,1,13,181
"5841","Sao Jose do Xingu",6,0,2,8,181
"5842","Sao Jose dos Quatro Marcos",14,16,2,32,181
"5843","Sao Pedro da Cipa",0,8,1,9,181
"5844","Sapezal",60,107,2,169,181
"5845","Serra Nova Dourada",4,1,0,5,181
"5846","Sinop",129,242,21,392,181
"5847","Sorriso",441,206,7,654,181
"5848","Tabapora",24,0,1,25,181
"5849","Tangara da Serra",161,403,7,571,181
"5850","Tapurah",50,37,0,87,181
"5851","Terra Nova do Norte",13,8,0,21,181
"5852","Uniao do Sul",3,3,0,6,181
"5853","Vale de Sao Domingos",1,6,1,8,181
"5854","Varzea Grande",904,227,121,1252,181
"5855","Vera",17,3,1,21,181
"5856","Vila Bela da Santissima Trindade",84,19,4,107,181
"5857","Vila Rica",37,31,2,70,181
"5858","Acorizal",14,20,1,35,182
"5859","Agua Boa",37,39,2,78,182
"5860","Alta Floresta",19,134,5,158,182
"5861","Alto Araguaia",11,22,3,36,182
"5862","Alto Boa Vista",7,18,2,27,182
"5863","Alto Garcas",27,11,0,38,182
"5864","Alto Paraguai",14,3,0,17,182
"5865","Alto Taquari",3,1,1,5,182
"5866","Apiacas",3,0,0,3,182
"5867","Araguaiana",5,0,0,5,182
"5868","Araputanga",17,11,0,28,182
"5869","Arenapolis",14,19,1,34,182
"5870","Aripuana",13,47,2,62,182
"5871","Barao de Melgaco",6,0,0,6,182
"5872","Barra do Bugres",21,14,1,36,182
"5873","Barra do Garcas",105,82,22,209,182
"5874","Bom Jesus do Araguaia",8,18,0,26,182
"5875","Brasnorte",3,2,0,5,182
"5876","Caceres",203,63,11,277,182
"5877","Campinapolis",12,0,3,15,182
"5878","Campo Novo do Parecis",68,137,2,207,182
"5879","Campo Verde",189,148,2,339,182
"5880","Campos de Julio",46,56,2,104,182
"5881","Canabrava do Norte",6,17,0,23,182
"5882","Canarana",33,34,2,69,182
"5883","Castanheira",2,1,0,3,182
"5884","Chapada dos Guimaraes",34,27,4,65,182
"5885","Claudia",44,4,0,48,182
"5886","Cocalinho",8,0,0,8,182
"5887","Colider",82,122,2,206,182
"5888","Colniza",1,1,0,2,182
"5889","Comodoro",13,18,1,32,182
"5890","Confresa",126,179,8,313,182
"5891","Conquista do Oeste",8,3,0,11,182
"5892","Cotriguacu",0,7,2,9,182
"5893","Cuiaba",3098,680,186,3964,182
"5894","Curvelandia",11,8,1,20,182
"5895","Denise",2,10,0,12,182
"5896","Diamantino",35,20,1,56,182
"5897","Dom Aquino",8,18,1,27,182
"5898","Feliz Natal",39,11,1,51,182
"5899","Figueiropolis do Oeste",3,4,1,8,182
"5900","Gaucha do Norte",29,3,0,32,182
"5901","General Carneiro",22,3,3,28,182
"5902","Guaranta do Norte",83,54,1,138,182
"5903","Guiratinga",6,8,0,14,182
"5904","Indiavai",2,1,0,3,182
"5905","Ipiranga do Norte",8,19,0,27,182
"5906","Itanhanga",4,2,0,6,182
"5907","Itauba",5,3,0,8,182
"5908","Itiquira",8,8,0,16,182
"5909","Jaciara",43,101,4,148,182
"5910","Jangada",27,16,2,45,182
"5911","Jauru",1,2,1,4,182
"5912","Juara",24,20,1,45,182
"5913","Juina",39,37,5,81,182
"5914","Juruena",56,4,0,60,182
"5915","Juscimeira",25,17,1,43,182
"5916","Lambari do Oeste",18,13,0,31,182
"5917","Lucas do Rio Verde",308,220,13,541,182
"5918","Luciara",0,1,0,1,182
"5919","Marcelandia",76,64,0,140,182
"5920","Matupa",66,83,2,151,182
"5921","Mirassol do Oeste",32,21,1,54,182
"5922","Nobres",32,8,1,41,182
"5923","Nortelandia",3,1,0,4,182
"5924","Nossa Senhora do Livramento",61,88,4,153,182
"5925","Nova Bandeirantes",7,0,1,8,182
"5926","Nova Brasilandia",3,2,0,5,182
"5927","Nova Canaa do Norte",7,0,0,7,182
"5928","Nova Guarita",0,5,0,5,182
"5929","Nova Lacerda",4,7,1,12,182
"5930","Nova Marilandia",4,7,0,11,182
"5931","Nova Maringa",5,2,0,7,182
"5932","Nova Monte Verde",2,3,0,5,182
"5933","Nova Mutum",197,246,11,454,182
"5934","Nova Nazare",2,1,0,3,182
"5935","Nova Olimpia",16,7,1,24,182
"5936","Nova Santa Helena",13,8,2,23,182
"5937","Nova Ubirata",9,40,0,49,182
"5938","Nova Xavantina",5,2,4,11,182
"5939","Novo Horizonte do Norte",2,0,0,2,182
"5940","Novo Mundo",7,18,1,26,182
"5941","Novo Santo Antonio",3,26,0,29,182
"5942","Novo Sao Joaquim",3,0,0,3,182
"5943","Paranaita",4,4,0,8,182
"5944","Paranatinga",35,2,0,37,182
"5945","Pedra Preta",59,57,1,117,182
"5946","Peixoto de Azevedo",58,63,1,122,182
"5947","Pocone",47,35,6,88,182
"5948","Pontal do Araguaia",26,8,0,34,182
"5949","Ponte Branca",0,0,1,1,182
"5950","Pontes e Lacerda",250,111,17,378,182
"5951","Porto Alegre do Norte",4,7,0,11,182
"5952","Porto dos Gauchos",20,2,1,23,182
"5953","Porto Esperidiao",57,76,6,139,182
"5954","Porto Estrela",3,0,1,4,182
"5955","Poxoreu",56,23,0,79,182
"5956","Primavera do Leste",320,303,13,636,182
"5957","Querencia",129,67,5,201,182
"5958","Reserva do Cabacal",1,0,0,1,182
"5959","Ribeirao Cascalheira",22,10,0,32,182
"5960","Ribeiraozinho",2,0,0,2,182
"5961","Rio Branco",12,8,0,20,182
"5962","Rondolandia",0,2,0,2,182
"5963","Rondonopolis",700,467,48,1215,182
"5964","Rosario Oeste",51,53,5,109,182
"5965","Salto do Ceu",2,0,0,2,182
"5966","Santa Carmem",23,3,1,27,182
"5967","Santa Cruz do Xingu",13,5,0,18,182
"5968","Santa Rita do Trivelato",4,0,0,4,182
"5969","Santa Terezinha",1,0,0,1,182
"5970","Santo Afonso",6,3,1,10,182
"5971","Santo Antonio do Leste",7,0,0,7,182
"5972","Santo Antonio do Leverger",12,8,0,20,182
"5973","Sao Felix do Araguaia",7,10,0,17,182
"5974","Sao Jose do Povo",11,9,1,21,182
"5975","Sao Jose do Rio Claro",6,6,1,13,182
"5976","Sao Jose do Xingu",6,0,2,8,182
"5977","Sao Jose dos Quatro Marcos",14,16,2,32,182
"5978","Sao Pedro da Cipa",0,8,1,9,182
"5979","Sapezal",65,108,2,175,182
"5980","Serra Nova Dourada",4,1,0,5,182
"5981","Sinop",143,249,21,413,182
"5982","Sorriso",476,206,7,689,182
"5983","Tabapora",27,0,1,28,182
"5984","Tangara da Serra",187,404,8,599,182
"5985","Tapurah",56,37,0,93,182
"5986","Terra Nova do Norte",14,9,0,23,182
"5987","Tesouro",0,1,0,1,182
"5988","Uniao do Sul",3,3,0,6,182
"5989","Vale de Sao Domingos",1,6,1,8,182
"5990","Varzea Grande",967,228,127,1322,182
"5991","Vera",18,3,1,22,182
"5992","Vila Bela da Santissima Trindade",81,27,4,112,182
"5993","Vila Rica",41,31,2,74,182
"5994","Acorizal",18,20,1,39,183
"5995","Agua Boa",35,43,2,80,183
"5996","Alta Floresta",19,134,5,158,183
"5997","Alto Araguaia",20,23,3,46,183
"5998","Alto Boa Vista",8,19,2,29,183
"5999","Alto Garcas",33,11,0,44,183
"6000","Alto Paraguai",14,3,0,17,183
"6001","Alto Taquari",3,1,1,5,183
"6002","Apiacas",3,0,0,3,183
"6003","Araguaiana",5,0,0,5,183
"6004","Araputanga",16,11,1,28,183
"6005","Arenapolis",13,20,1,34,183
"6006","Aripuana",14,47,2,63,183
"6007","Barao de Melgaco",7,0,0,7,183
"6008","Barra do Bugres",22,16,1,39,183
"6009","Barra do Garcas",107,108,24,239,183
"6010","Bom Jesus do Araguaia",9,18,0,27,183
"6011","Brasnorte",3,2,0,5,183
"6012","Caceres",218,63,15,296,183
"6013","Campinapolis",16,0,4,20,183
"6014","Campo Novo do Parecis",64,151,2,217,183
"6015","Campo Verde",184,171,2,357,183
"6016","Campos de Julio",49,58,2,109,183
"6017","Canabrava do Norte",6,17,0,23,183
"6018","Canarana",33,36,2,71,183
"6019","Castanheira",2,1,0,3,183
"6020","Chapada dos Guimaraes",42,27,4,73,183
"6021","Claudia",53,4,1,58,183
"6022","Cocalinho",8,0,0,8,183
"6023","Colider",89,126,2,217,183
"6024","Colniza",1,1,0,2,183
"6025","Comodoro",20,26,1,47,183
"6026","Confresa",52,259,8,319,183
"6027","Conquista do Oeste",8,3,0,11,183
"6028","Cotriguacu",0,7,2,9,183
"6029","Cuiaba",3315,681,194,4190,183
"6030","Curvelandia",10,10,1,21,183
"6031","Denise",2,10,0,12,183
"6032","Diamantino",38,22,1,61,183
"6033","Dom Aquino",9,18,1,28,183
"6034","Feliz Natal",41,29,1,71,183
"6035","Figueiropolis do Oeste",4,4,1,9,183
"6036","Gaucha do Norte",34,3,0,37,183
"6037","General Carneiro",36,7,3,46,183
"6038","Guaranta do Norte",88,54,1,143,183
"6039","Guiratinga",6,8,0,14,183
"6040","Indiavai",2,1,0,3,183
"6041","Ipiranga do Norte",8,19,0,27,183
"6042","Itanhanga",4,2,0,6,183
"6043","Itauba",5,6,0,11,183
"6044","Itiquira",9,8,0,17,183
"6045","Jaciara",52,105,4,161,183
"6046","Jangada",32,21,2,55,183
"6047","Jauru",1,2,1,4,183
"6048","Juara",27,20,1,48,183
"6049","Juina",40,37,5,82,183
"6050","Juruena",55,4,1,60,183
"6051","Juscimeira",28,17,1,46,183
"6052","Lambari do Oeste",18,13,0,31,183
"6053","Lucas do Rio Verde",330,274,13,617,183
"6054","Luciara",0,1,0,1,183
"6055","Marcelandia",78,65,0,143,183
"6056","Matupa",66,83,2,151,183
"6057","Mirassol do Oeste",59,21,1,81,183
"6058","Nobres",35,10,1,46,183
"6059","Nortelandia",3,1,0,4,183
"6060","Nossa Senhora do Livramento",60,93,4,157,183
"6061","Nova Bandeirantes",9,0,1,10,183
"6062","Nova Brasilandia",3,2,0,5,183
"6063","Nova Canaa do Norte",10,0,0,10,183
"6064","Nova Guarita",0,5,0,5,183
"6065","Nova Lacerda",4,7,1,12,183
"6066","Nova Marilandia",8,7,0,15,183
"6067","Nova Maringa",5,2,0,7,183
"6068","Nova Monte Verde",3,3,1,7,183
"6069","Nova Mutum",194,260,11,465,183
"6070","Nova Nazare",3,1,0,4,183
"6071","Nova Olimpia",20,7,1,28,183
"6072","Nova Santa Helena",13,8,2,23,183
"6073","Nova Ubirata",17,40,0,57,183
"6074","Nova Xavantina",5,2,4,11,183
"6075","Novo Horizonte do Norte",2,0,0,2,183
"6076","Novo Mundo",7,18,1,26,183
"6077","Novo Santo Antonio",3,26,0,29,183
"6078","Novo Sao Joaquim",4,0,0,4,183
"6079","Paranaita",7,4,0,11,183
"6080","Paranatinga",41,2,0,43,183
"6081","Pedra Preta",60,57,1,118,183
"6082","Peixoto de Azevedo",117,63,1,181,183
"6083","Pocone",44,39,6,89,183
"6084","Pontal do Araguaia",34,9,0,43,183
"6085","Ponte Branca",0,0,1,1,183
"6086","Pontes e Lacerda",239,179,18,436,183
"6087","Porto Alegre do Norte",5,7,0,12,183
"6088","Porto dos Gauchos",20,2,1,23,183
"6089","Porto Esperidiao",53,86,7,146,183
"6090","Porto Estrela",3,0,1,4,183
"6091","Poxoreu",58,27,1,86,183
"6092","Primavera do Leste",320,324,15,659,183
"6093","Querencia",100,105,5,210,183
"6094","Reserva do Cabacal",1,0,0,1,183
"6095","Ribeirao Cascalheira",22,10,0,32,183
"6096","Ribeiraozinho",2,0,0,2,183
"6097","Rio Branco",13,10,0,23,183
"6098","Rondolandia",0,2,0,2,183
"6099","Rondonopolis",674,564,49,1287,183
"6100","Rosario Oeste",58,57,5,120,183
"6101","Salto do Ceu",2,0,0,2,183
"6102","Santa Carmem",20,7,1,28,183
"6103","Santa Cruz do Xingu",14,5,0,19,183
"6104","Santa Rita do Trivelato",4,0,0,4,183
"6105","Santa Terezinha",1,0,0,1,183
"6106","Santo Afonso",4,5,1,10,183
"6107","Santo Antonio do Leste",7,0,0,7,183
"6108","Santo Antonio do Leverger",13,8,0,21,183
"6109","Sao Felix do Araguaia",7,10,0,17,183
"6110","Sao Jose do Povo",11,9,1,21,183
"6111","Sao Jose do Rio Claro",6,6,1,13,183
"6112","Sao Jose do Xingu",6,0,2,8,183
"6113","Sao Jose dos Quatro Marcos",14,16,2,32,183
"6114","Sao Pedro da Cipa",1,8,1,10,183
"6115","Sapezal",62,117,2,181,183
"6116","Serra Nova Dourada",6,1,0,7,183
"6117","Sinop",132,286,23,441,183
"6118","Sorriso",512,206,8,726,183
"6119","Tabapora",27,0,1,28,183
"6120","Tangara da Serra",175,449,9,633,183
"6121","Tapurah",51,47,0,98,183
"6122","Terra Nova do Norte",7,16,0,23,183
"6123","Tesouro",0,1,0,1,183
"6124","Uniao do Sul",7,3,0,10,183
"6125","Vale de Sao Domingos",0,7,1,8,183
"6126","Varzea Grande",1018,227,134,1379,183
"6127","Vera",24,3,1,28,183
"6128","Vila Bela da Santissima Trindade",82,27,4,113,183
"6129","Vila Rica",43,36,2,81,183
"6130","Acorizal",18,20,1,39,184
"6131","Agua Boa",37,47,2,86,184
"6132","Alta Floresta",19,137,5,161,184
"6133","Alto Araguaia",16,33,3,52,184
"6134","Alto Boa Vista",7,21,2,30,184
"6135","Alto Garcas",43,11,0,54,184
"6136","Alto Paraguai",14,3,0,17,184
"6137","Alto Taquari",7,1,1,9,184
"6138","Apiacas",3,0,0,3,184
"6139","Araguaiana",5,0,0,5,184
"6140","Araputanga",21,13,1,35,184
"6141","Arenapolis",13,20,1,34,184
"6142","Aripuana",21,57,2,80,184
"6143","Barao de Melgaco",5,3,0,8,184
"6144","Barra do Bugres",20,23,1,44,184
"6145","Barra do Garcas",108,113,25,246,184
"6146","Bom Jesus do Araguaia",9,18,0,27,184
"6147","Brasnorte",0,5,0,5,184
"6148","Caceres",234,63,17,314,184
"6149","Campinapolis",16,0,4,20,184
"6150","Campo Novo do Parecis",57,167,2,226,184
"6151","Campo Verde",201,173,2,376,184
"6152","Campos de Julio",46,62,2,110,184
"6153","Canabrava do Norte",6,17,0,23,184
"6154","Canarana",31,41,2,74,184
"6155","Castanheira",1,2,0,3,184
"6156","Chapada dos Guimaraes",45,27,4,76,184
"6157","Claudia",63,8,1,72,184
"6158","Cocalinho",8,0,0,8,184
"6159","Colider",103,131,2,236,184
"6160","Colniza",1,1,0,2,184
"6161","Comodoro",18,28,1,47,184
"6162","Confresa",51,259,8,318,184
"6163","Conquista do Oeste",8,3,0,11,184
"6164","Cotriguacu",0,7,2,9,184
"6165","Cuiaba",3438,698,206,4342,184
"6166","Curvelandia",10,10,1,21,184
"6167","Denise",2,10,0,12,184
"6168","Diamantino",35,25,1,61,184
"6169","Dom Aquino",6,23,1,30,184
"6170","Feliz Natal",41,29,1,71,184
"6171","Figueiropolis do Oeste",4,4,1,9,184
"6172","Gaucha do Norte",32,6,0,38,184
"6173","General Carneiro",40,7,3,50,184
"6174","Guaranta do Norte",89,54,1,144,184
"6175","Guiratinga",6,8,0,14,184
"6176","Indiavai",2,1,0,3,184
"6177","Ipiranga do Norte",10,22,1,33,184
"6178","Itanhanga",4,2,0,6,184
"6179","Itauba",5,6,0,11,184
"6180","Itiquira",7,13,0,20,184
"6181","Jaciara",60,111,4,175,184
"6182","Jangada",32,21,2,55,184
"6183","Jauru",1,2,1,4,184
"6184","Juara",27,23,1,51,184
"6185","Juina",41,44,6,91,184
"6186","Juruena",55,4,1,60,184
"6187","Juscimeira",44,19,1,64,184
"6188","Lambari do Oeste",18,13,0,31,184
"6189","Lucas do Rio Verde",423,278,13,714,184
"6190","Luciara",0,1,0,1,184
"6191","Marcelandia",70,75,0,145,184
"6192","Matupa",66,83,2,151,184
"6193","Mirassol do Oeste",67,22,1,90,184
"6194","Nobres",33,11,2,46,184
"6195","Nortelandia",3,1,0,4,184
"6196","Nossa Senhora do Livramento",57,102,4,163,184
"6197","Nova Bandeirantes",9,0,1,10,184
"6198","Nova Brasilandia",3,2,0,5,184
"6199","Nova Canaa do Norte",9,0,0,9,184
"6200","Nova Guarita",0,5,0,5,184
"6201","Nova Lacerda",4,7,1,12,184
"6202","Nova Marilandia",8,7,0,15,184
"6203","Nova Maringa",5,2,0,7,184
"6204","Nova Monte Verde",3,3,1,7,184
"6205","Nova Mutum",210,266,11,487,184
"6206","Nova Nazare",4,1,0,5,184
"6207","Nova Olimpia",15,12,1,28,184
"6208","Nova Santa Helena",36,8,3,47,184
"6209","Nova Ubirata",14,43,0,57,184
"6210","Nova Xavantina",6,2,4,12,184
"6211","Novo Horizonte do Norte",2,0,0,2,184
"6212","Novo Mundo",19,18,1,38,184
"6213","Novo Santo Antonio",2,27,0,29,184
"6214","Novo Sao Joaquim",3,0,0,3,184
"6215","Paranaita",8,4,0,12,184
"6216","Paranatinga",23,20,0,43,184
"6217","Pedra Preta",60,57,1,118,184
"6218","Peixoto de Azevedo",118,63,1,182,184
"6219","Pocone",46,43,6,95,184
"6220","Pontal do Araguaia",29,14,0,43,184
"6221","Ponte Branca",0,0,1,1,184
"6222","Pontes e Lacerda",216,209,19,444,184
"6223","Porto Alegre do Norte",5,7,0,12,184
"6224","Porto dos Gauchos",21,10,1,32,184
"6225","Porto Esperidiao",53,86,7,146,184
"6226","Porto Estrela",6,0,1,7,184
"6227","Poxoreu",77,32,1,110,184
"6228","Primavera do Leste",325,355,16,696,184
"6229","Querencia",105,105,5,215,184
"6230","Reserva do Cabacal",1,0,0,1,184
"6231","Ribeirao Cascalheira",25,13,0,38,184
"6232","Ribeiraozinho",3,0,0,3,184
"6233","Rio Branco",17,10,0,27,184
"6234","Rondolandia",0,2,0,2,184
"6235","Rondonopolis",690,594,57,1341,184
"6236","Rosario Oeste",59,56,5,120,184
"6237","Salto do Ceu",2,0,0,2,184
"6238","Santa Carmem",16,13,1,30,184
"6239","Santa Cruz do Xingu",15,5,0,20,184
"6240","Santa Rita do Trivelato",4,0,0,4,184
"6241","Santa Terezinha",1,0,0,1,184
"6242","Santo Afonso",4,7,1,12,184
"6243","Santo Antonio do Leste",7,0,0,7,184
"6244","Santo Antonio do Leverger",13,8,0,21,184
"6245","Sao Felix do Araguaia",7,10,0,17,184
"6246","Sao Jose do Povo",11,9,1,21,184
"6247","Sao Jose do Rio Claro",6,6,1,13,184
"6248","Sao Jose do Xingu",6,0,2,8,184
"6249","Sao Jose dos Quatro Marcos",14,18,2,34,184
"6250","Sao Pedro da Cipa",1,8,1,10,184
"6251","Sapezal",62,141,2,205,184
"6252","Serra Nova Dourada",6,1,0,7,184
"6253","Sinop",171,295,27,493,184
"6254","Sorriso",540,246,10,796,184
"6255","Tabapora",29,1,1,31,184
"6256","Tangara da Serra",196,481,9,686,184
"6257","Tapurah",53,47,0,100,184
"6258","Terra Nova do Norte",7,16,0,23,184
"6259","Tesouro",0,1,0,1,184
"6260","Uniao do Sul",8,3,0,11,184
"6261","Vale de Sao Domingos",0,7,1,8,184
"6262","Varzea Grande",1027,230,139,1396,184
"6263","Vera",24,3,1,28,184
"6264","Vila Bela da Santissima Trindade",102,34,4,140,184
"6265","Vila Rica",43,36,2,81,184
"6266","Mato Grosso",1,0,0,1,74
"6267","Mato Grosso",1,0,0,1,75
"6268","Mato Grosso",3,0,0,3,76
"6269","Mato Grosso",4,0,0,4,77
"6270","Mato Grosso",6,0,0,6,78
"6271","Mato Grosso",6,0,0,6,79
"6272","Mato Grosso",8,0,0,8,80
"6273","Mato Grosso",8,0,0,8,81
"6274","Mato Grosso",8,0,0,8,82
"6275","Mato Grosso",8,0,0,8,83
"6276","Mato Grosso",11,0,0,11,84
"6277","Mato Grosso",11,0,0,11,85
